user_id,song_name,song_id,artist,listen_duration,timestamp,like,download,share,comment
1,Gonewiththe Wind Blues,4c1bc4522073ff503bba05aae2f9abae,Michelle Adams,46.47812624935287,2024-09-28 16:03:10.045942,0,0,0,0
1,Memphis Soul Blues,557645453c485f0e37beafd5ab51d7f1,Joseph Taylor,117.89840656655016,2024-09-25 16:21:19.045942,0,0,0,0
1,Starry Nights,445782792444cd3ce1db97c39004d9a3,Rachel Howard,151.54177115851934,2024-10-09 16:47:56.045942,1,1,0,0
1,Coastal Dreams,5470fde4e94e9b91233413f7fd8db262,Nancy Jackson,171.1012625414255,2024-10-16 16:11:42.045942,1,1,0,0
1,Sweet Romance Over Sweet Wine,c0fa7038030ee3a037bd26503cc25bbd,Hannah Griffin,66.53722348654335,2024-09-28 16:31:51.045942,0,0,0,0
1,Tender Kiss,ba1e8dd65e554c7797544ca92df0d8ef,Nicole Rivera,156.60973989315352,2024-09-28 16:56:55.045942,1,1,0,0
1,Silenceinthe Rooms,65853b26d20ce2a039e3b842c6f9673e,Debra Rogers,72.84228513776429,2024-09-19 16:15:47.045942,0,0,0,0
1,Romantic Flavors,1c3f57fa0a3dde9f161f3fcd9de08676,Gail Diaz,147.44261407038556,2024-10-17 16:26:32.045942,1,1,0,1
1,No Apologies,e54be69ac9a63f536774d7c17b1a9df5,Andrew Clark,20.039974640825793,2024-10-14 16:34:10.045942,1,1,0,1
1,Bluesforthe Lost,fb6ef797c20c12ed0a6045473506235f,Chad Alexander,234.30067488874636,2024-09-22 16:29:04.045942,1,1,1,0
1,Living Room Lights,cb66dfc82ec39c1ac8180caa618d9645,Isaac Foster,123.7052480076125,2024-10-11 16:44:40.045942,1,0,0,0
1,Warinthe Streets,987d7b4da6b62d78ebf0f28334bed7ed,Dale Diaz,171.77451195069386,2024-10-18 16:00:00.045942,1,1,0,0
1,Urban Riot,066829526a82cd5a02b0ce65584ccb61,Joshua Lewis,52.62680586455764,2024-10-04 16:07:24.045942,0,0,0,0
1,Echoesof Us,bbdde9739d32b5bfc005592cb3bf8034,Susan Martin,102.76425362279322,2024-10-18 16:42:23.045942,1,1,0,0
1,Restand Renew,735ad4dd16928efb2ec9bc88ce6e8ff0,Judith Richardson,89.77545093908788,2024-10-04 16:21:29.045942,0,0,0,0
1,Youthin Revol,ae64f90a13b4a165dff5584baf031788,Dale Diaz,34.59143584849727,2024-09-27 16:26:42.045942,0,0,0,0
1,Safeand Sound,5c5658f9e2cebb9e897c0e98d6cee5d3,Sue Long,111.9301381880291,2024-10-12 16:31:00.045942,1,1,0,0
1,Punk Rock Preacher,d9369dc69bd890069287a4152fbf3cc9,Daniel Moore,70.63560055737832,2024-10-16 16:34:30.045942,1,1,0,0
1,Evening Calm,7f8588fccf413d1a48c904eddf1d3bba,Adam Bailey,17.076215949670846,2024-09-28 16:50:07.045942,1,1,0,0
1,Mellow Mood,3d0902aea92fdd58cecc3b5e6a7c29b2,Kimberly Ramirez,71.4158687650507,2024-10-04 16:27:21.045942,0,0,0,0
1,Candlelit Love,114fbb1703797f45b31bdeed06402166,Kristen Powell,124.9076028096529,2024-09-27 16:53:47.045942,1,1,1,0
1,Downtothe Bone Blues,8d3bbc92f331c482a812877a5fec1f40,George Allen,141.5029884012793,2024-10-13 16:56:10.045942,1,0,0,0
1,Harmony,168775838d5efe47a4dfd4af802a5c86,Stella Harris,81.2538907242247,2024-09-22 16:36:42.045942,0,0,0,0
1,Romantic Flavors,1c3f57fa0a3dde9f161f3fcd9de08676,Gail Diaz,141.1530845650621,2024-10-13 16:41:11.045942,1,0,0,1
1,Embracethe Night,f369e6c37599dd04ceab988f7539b77f,Stephanie Cook,175.6306766776063,2024-10-02 16:49:53.045942,1,0,0,0
1,Home Is My Escape,5efeb0ed060e6195f60146462e1d41ec,Laura Baker,140.2162942313509,2024-10-13 16:34:05.045942,1,0,0,0
1,Soul Serenade,550096db4666098dea2d928638ea208d,Sylvia Evans,197.2671577848452,2024-10-18 16:13:28.045942,1,1,1,0
1,Savory Moments,e59afc517624f038aab12e963e6401ea,Janice Simpson,209.27626263891113,2024-09-21 16:04:16.045942,1,0,0,0
1,Fast Laneto Oblivion,0d1299006a7952a36b7bed9dffa7a16c,Gary Nelson,150.566549765349,2024-10-07 16:40:24.045942,1,0,1,0
1,Living Room Lullaby,b4c4434f8bf5f15d7e966097fd1b998c,Robin Foster,66.87849617581261,2024-10-02 16:22:40.045942,0,0,0,0
1,Betweenthe Walls,3ada8e5eb09e084ff8a20416535c0d79,Paul Harris,223.02279702407628,2024-09-24 16:54:37.045942,1,0,0,0
1,Touchthe Sky,994eb8b88f53afc9efe0138c335c9d04,Katherine Russell,152.8767471954362,2024-09-23 16:07:17.045942,1,0,1,0
1,Endless Ocean,b1962870daaa5770a22f0e53df720987,Lisa Thompson,106.06086021579529,2024-10-18 16:24:55.045942,1,1,0,0
1,Home Is My Heart,1707e3a74f563045b6e430dbfc0965f5,Michele Morris,6.587696276788793,2024-10-02 16:09:02.045942,0,0,0,0
1,Savored Moments,f6cbbcfbe289776cbdb625bb5de3c59e,Sheila Ward,62.37049560240221,2024-09-24 16:50:49.045942,0,0,0,0
1,Ghostsof Yesterday,9c38580a57f38833cf381f66a64f07a8,Jacob Gonzalez,89.41192658946278,2024-09-29 16:39:37.045942,0,0,0,0
1,Evening Affair,e7cf8c9c0286cec5a80237806decb02a,Linda Alexander,171.79677910382463,2024-09-26 16:12:39.045942,1,0,0,0
1,With You Every Bite,fd75c4aa6db7a4917b3512dfcafebf13,Madeline Foster,102.03962179713564,2024-09-19 16:02:35.045942,1,0,1,0
1,Just Usat Home,44197c547fab705dd31c49522fc8f707,Nancy Jackson,32.15586238019175,2024-10-16 16:06:20.045942,0,0,0,0
1,Easy Days,40e9aa2b50da4a48fc6a6ca5e577df39,Janet Bailey,110.0688573637412,2024-09-25 16:37:47.045942,1,0,0,1
1,Easy Days,40e9aa2b50da4a48fc6a6ca5e577df39,Janet Bailey,143.15308793079197,2024-10-04 16:47:07.045942,1,0,0,1
1,Golden Embrace,85ce6ea0f984c0b2ceefca6182cf5499,Tiffany Ward,27.993240908645472,2024-10-06 16:33:09.045942,1,1,0,0
1,Daydreamer,76fe656f5564e70933971f92f87c0734,Stella Harris,85.73750816039114,2024-09-19 16:43:20.045942,1,0,1,0
1,Voiceof Dissent,8cbe6c365c7da890825851f5a9d9a8b8,Joan Mills,112.456517334641,2024-10-15 16:36:10.045942,1,0,0,1
1,Soft Spaces,7eb366ff0ae2d285403bf1effc36da0d,Evelyn Barnes,63.450412781541345,2024-09-29 16:03:18.045942,0,0,0,0
1,Streetsof Rage,1ae84b2f4bb337d581a960ba90ca8b93,William Garcia,158.75286663102167,2024-09-21 16:54:36.045942,1,1,0,0
1,Burning Banners,c4ce9696211d1401857f1ad680f06563,Kenneth Robinson,88.61563952151539,2024-10-07 16:59:23.045942,0,0,0,0
1,Gentle Glow,72ed995f2c8478a6b2986330e86acc8f,Stella Harris,159.547129534411,2024-10-09 16:33:33.045942,1,1,0,0
1,Rebel Heartbeat,190520e640f4e1154bd9f6623280f024,Brian Young,88.01957320444906,2024-10-04 16:59:06.045942,1,1,0,0
1,Wineforthe Soul,e68999bbda1c55aae7691c8dfbc5cd4e,Madeline Foster,103.89951332964328,2024-10-09 16:48:57.045942,1,0,0,0
1,Hollow Man Blues,d210e7aac719072fc242a0c86f2739d0,Ivan Mitchell,12.42500450536428,2024-10-01 16:03:21.045942,1,0,0,0
1,Wrappedin Warmth,6298324fcd060ca310bfbe9f51206c98,Elaine Powell,219.61128848010594,2024-10-12 16:18:33.045942,1,0,0,0
1,Serenade Me,11d8e5ba20bf5a4c3376dcf0cecde6c8,Brandon Parker,114.23059906617185,2024-09-24 16:05:38.045942,0,0,0,0
1,Youthin Revol,ae64f90a13b4a165dff5584baf031788,Dale Diaz,47.76863526949167,2024-10-13 16:13:21.045942,0,0,0,0
1,Blissful Escape,f1dfb300c2b36ba65833ef429b885d6a,Dorothy Harris,28.452826387638808,2024-10-10 16:29:39.045942,1,0,0,1
1,Gypsy Soul Blues,6ca98d6c3e704a58f9ff3e06a498c315,Gilbert Peterson,150.84041372641968,2024-10-16 16:21:51.045942,1,0,1,0
1,Blissful Escape,f1dfb300c2b36ba65833ef429b885d6a,Dorothy Harris,164.46744843079907,2024-10-07 16:54:10.045942,1,0,1,0
1,Ghostsof Yesterday,9c38580a57f38833cf381f66a64f07a8,Jacob Gonzalez,142.43327952581302,2024-10-18 16:05:58.045942,1,1,1,0
1,Whisper Sweet,127c6bd7a718c704a11abb06faa21955,Rebecca Simmons,68.93902528167199,2024-10-09 16:20:48.045942,0,0,0,0
1,Bluesat Sunrise,4944c16e34d80509aeaae2e90924b7db,Jonathan Roberts,103.53936883410198,2024-10-01 16:44:39.045942,1,0,0,1
1,Dinnerfor Lovers,922cc797aa5223ed8280a7fe240687b9,Donna King,176.3138312013811,2024-10-05 16:41:27.045942,1,0,0,0
1,Devils Backbone Blues,3596ccdc2f57a574a5b52a240b41c80c,Thomas Thomas,121.86546770086319,2024-10-04 16:21:33.045942,1,0,0,0
1,Reckless Resistance,57c7153dd22d37fca3994ecac22dc6b3,Tyler Bell,113.76412705573622,2024-10-05 16:48:27.045942,1,0,0,1
1,Streetsof Rage,1ae84b2f4bb337d581a960ba90ca8b93,William Garcia,162.45637337882596,2024-10-17 16:04:08.045942,1,1,0,0
1,Peaceof Mind,6a91b16361cc19439fcb9f0f9b463fd2,Natalie Garcia,162.42639894856976,2024-10-18 16:30:35.045942,1,0,0,0
1,Soundsofthe City,98fc76ea604de251ef2de7592e43eeff,Anthony Jackson,120.48412460424218,2024-10-10 16:45:09.045942,1,1,0,0
1,Heartofthe Living Room,a969aec25067b8bae3d6f26c852e7b8e,Bobby Ramirez,158.03312829165364,2024-09-23 16:55:35.045942,1,1,0,0
1,Dead End Kids,c9ff678d091cb17f3126b9a6fc03ee84,Gerald Cooper,127.22936600435388,2024-09-22 16:13:03.045942,1,0,0,0
1,Moonlit Magic,d5eb7ca592c4a7e0441a23b2d11c495f,Ruth Scott,143.1532715854099,2024-10-16 16:24:15.045942,1,0,0,0
1,Serene Sea,6d569ffc8e0d132147041e07b2d2b2df,Shannon Bailey,99.10839564415762,2024-10-04 16:25:12.045942,1,0,0,0
1,The Quiet House,b91cf39100c8133822f8993bdc34f6cd,Everett Coleman,155.32906114918393,2024-10-16 16:26:39.045942,1,0,1,1
1,Swayinginthe Dark,6348d981e1ff087876d66eeb045c18cb,John Smith,123.50170196447624,2024-10-10 16:48:17.045942,1,1,1,0
1,Autumn Leaves,be5b4ccaf2d006f7583c9c13cfba6995,Maria Jackson,88.80783925203157,2024-10-11 16:51:34.045942,1,0,0,0
1,Dreamy Eyes,d214e4dc420bd101e5477c3d233a88be,Natalie Garcia,34.678111489363104,2024-10-08 16:20:38.045942,0,0,0,0
1,Destructionby Design,922f71582cc2c7510c51b21148f48382,Nicholas Carter,148.72409100344353,2024-09-19 16:46:45.045942,1,0,0,1
1,Calm Nightsat Home,89dd09576635988d9cdac502ed3840f2,Linda Taylor,106.04564967722627,2024-09-20 16:54:01.045942,1,0,0,0
1,Crashand Burn,4307d2c4bb4cdf562e4ce4fe8e370bb9,Gavin Carter,40.539328890471694,2024-10-10 16:21:21.045942,0,0,0,0
1,From Dusk Till Dinner,a7c7fc199ef29a075fe62e75cfa9c831,Tiffany Ward,141.43881533229762,2024-09-22 16:00:51.045942,1,1,0,0
2,Whisper Softly,d2cd63ca4436a2d81841eafa1366f7c8,Hugh Myers,96.90748550135181,2024-09-19 17:04:52.045942,0,0,0,0
2,Punks Not Pretty,887a165f8f3a41f652c7c1d90b35f5b3,Allen Ward,35.37007005007038,2024-10-18 17:30:41.045942,0,0,0,0
2,Golden Embrace,85ce6ea0f984c0b2ceefca6182cf5499,Tiffany Ward,77.27387770939484,2024-10-08 17:46:31.045942,0,0,0,0
2,Inner Peace,a4697eddd5f6f7bc189021419e9faa71,Susan Martin,75.95162920978022,2024-09-28 17:22:12.045942,0,0,0,0
2,Loveat Dawn,510087c5e509ccfc19c4d054680c36b2,Kimberly Nelson,111.32647440363851,2024-10-08 17:19:15.045942,1,1,1,0
2,Soul Serenade,550096db4666098dea2d928638ea208d,Sylvia Evans,57.82495458453755,2024-09-21 17:56:50.045942,0,0,0,0
2,Midnight Cravings,725f4fe068b1aaa0b56a18c8e2fbbade,Kimberly Nelson,40.1748053157943,2024-10-03 17:40:10.045942,0,0,0,0
2,Lunar Glow,fc75aa68ae9746e9ca531846f634d1d8,Robin Foster,39.5295370458979,2024-10-15 17:56:37.045942,0,0,0,0
2,Miseryand Malice,1664baf37e7253eec480f5ca260e2788,Jeremy Torres,46.086933368876814,2024-10-12 17:00:17.045942,0,0,0,0
2,Foreverina Glass,04d78ecb707414b76c6da25e9d70d4f1,Alicia Patterson,32.10319983280384,2024-10-12 17:13:44.045942,0,0,0,0
2,Dancingwiththe Shadows,cf6b0ddeeaad08337e41ad73859ebad1,Stella Harris,155.89499179257743,2024-10-06 17:05:12.045942,1,0,0,0
2,Home Is My Escape,5efeb0ed060e6195f60146462e1d41ec,Laura Baker,123.69126676447917,2024-09-30 17:13:30.045942,1,0,0,0
2,Urban Outlaws,80b052c4e0489eff2a5e9988692d0a0e,Edwin Bell,66.59286344448974,2024-09-23 17:08:45.045942,0,0,0,0
2,Sunset Breeze,9e0af0ae25010e107f4fb51cc6ae2e0e,Irene Foster,158.1384358090624,2024-10-15 17:55:23.045942,1,1,0,0
2,Sweet Moments Sweeter Memories,b016a15dabe8d5fa127b9d4924c55353,Elaine Powell,44.22262119616397,2024-10-03 17:55:44.045942,0,0,0,0
2,Hearts Plates,507b3dafe429a721760747b081589930,Gloria Hughes,67.6041279989368,2024-10-04 17:16:59.045942,0,0,0,0
2,Wine Wishes,56d4e37dee4248164563b8935f22de3d,Cheryl Henderson,3.2547155962066823,2024-10-16 17:14:05.045942,1,1,0,0
2,My Cozy Place,e709e96fbc109504ad3c53947f0137a0,Bobby Ramirez,95.19012156240207,2024-09-24 17:52:23.045942,1,1,0,0
2,Downinthe Delta Blues,7363d7adb65928b44d1db32aeda9f92f,Jeremy Torres,127.96363186978321,2024-10-03 17:02:42.045942,1,0,0,0
2,From Dusk Till Dinner,a7c7fc199ef29a075fe62e75cfa9c831,Tiffany Ward,133.55995478928713,2024-10-02 17:01:21.045942,1,1,0,0
2,Last Callfor Love,21e6f13be5d896666c9dc6e85426967f,Jerry Morgan,33.92698054619478,2024-09-24 17:48:48.045942,0,0,0,0
2,Tender Vibes,5141857d658012047e66a8079036d202,Gerald Cooper,171.60706724877974,2024-09-24 17:25:01.045942,1,1,0,0
2,Sparks Fly,ac4cd9ff6af4a61388badf6f69b62e8a,Cynthia Roberts,8.151742976100568,2024-10-08 17:29:48.045942,1,1,0,0
2,Dinnerfor Lovers,922cc797aa5223ed8280a7fe240687b9,Donna King,174.60033623799362,2024-10-12 17:27:17.045942,1,0,0,0
2,Desperate Measures,e3b6e691d564b09a78fc340d8a3da32e,Gregory Collins,120.71930187777417,2024-10-09 17:19:15.045942,1,1,0,0
2,A Place Called Home,9519cc99cc9d839daeac3200cbbe8729,Alex Howard,135.31821944902214,2024-09-23 17:59:34.045942,1,0,0,0
2,Hard Roadto Travel,c04363cdb52474b0f2ff01500b658d3a,William Garcia,202.22591693939927,2024-10-10 17:20:04.045942,1,0,0,0
2,Serene Sea,6d569ffc8e0d132147041e07b2d2b2df,Shannon Bailey,157.396900925056,2024-10-12 17:55:19.045942,1,1,0,0
2,In the Shadeof Home,289435f9e28e0b81d0277dbdd54d613c,Andrew Clark,165.80702915989332,2024-10-10 17:06:41.045942,1,0,0,0
2,Long Gone Blues,b551fefcc584922f8857f4f2586d2da5,Steven Lee,213.4018626134204,2024-09-23 17:41:20.045942,1,1,0,1
2,Reflective Waters,ff42698f42b49b443bc44229469040b3,Eric Mitchell,185.69175267063892,2024-09-30 17:31:24.045942,1,0,0,0
2,Pastel Skies,448faa98f9eb2e0bfc2c22d7c53f6ded,Margaret Lee,86.92696491842618,2024-10-09 17:58:51.045942,1,1,0,1
2,Inside Out Love,a89f28c42be7be5a2209264dca7b1bf8,Nancy Jackson,189.77207933227564,2024-10-01 17:24:35.045942,1,1,0,0
2,My Cozy Place,e709e96fbc109504ad3c53947f0137a0,Bobby Ramirez,119.17712140649685,2024-09-29 17:32:31.045942,1,0,0,0
2,Dead End Kids,c9ff678d091cb17f3126b9a6fc03ee84,Gerald Cooper,13.032202240377778,2024-09-28 17:20:42.045942,0,0,0,0
2,Lost Highway Blues,468b0da0be34109541d730d673d06c33,Isaac Foster,39.025475493480656,2024-09-27 17:37:33.045942,0,0,0,0
2,Soulful Touch,dad5276dd0872301ee45ca955fc88381,Diana Russell,152.78245791155737,2024-09-26 17:31:09.045942,1,0,1,0
2,A Nightto Remember,4f2939739ec0a03e4b34d008a440fdb8,Barbara Anderson,115.18538070182719,2024-10-16 17:31:25.045942,1,0,0,0
2,Punk Rock Preacher,d9369dc69bd890069287a4152fbf3cc9,Daniel Moore,68.16921171296457,2024-10-08 17:10:55.045942,1,1,0,0
2,Whisper My Heart,a2c06ea08ef7b60755c5a90ba968bb9e,Betty Hall,122.89237003559317,2024-10-12 17:21:05.045942,1,0,0,0
2,Serenade Me,11d8e5ba20bf5a4c3376dcf0cecde6c8,Brandon Parker,219.7106168656199,2024-09-30 17:35:09.045942,1,0,0,0
2,Lazy Afternoon,586a9334ca892fee4b90e053cf3a8f4b,Vanessa Peterson,127.9475443954321,2024-10-05 17:56:16.045942,1,0,1,0
2,Youth Explosion,17a6f1a0f3e4fffbf93217304792d6cf,Brian Young,132.16727962356424,2024-09-25 17:39:47.045942,1,1,0,0
2,Silk Sheets,cb6173441a3a88abf80bd1556b44b148,Sylvia Evans,160.68662571527136,2024-09-24 17:40:07.045942,1,0,0,0
2,Defying Gravity,d0866bd71d681896c4f8e6249f74dd71,Christian Hayes,160.61254626623287,2024-09-19 17:59:41.045942,1,0,0,0
2,Bad Luck Boogie,3464b09f24ba9d0086eb9ebd370ee161,Bruce Perry,145.9478415413334,2024-10-09 17:41:13.045942,1,0,0,0
2,Emotional Waves,bb1454481360e1a444e3edfc8d685162,Brittany Alexander,51.44079865650914,2024-09-25 17:59:34.045942,0,0,0,0
2,Reflective Waters,ff42698f42b49b443bc44229469040b3,Eric Mitchell,159.7972265592082,2024-09-20 17:40:26.045942,1,1,0,0
2,Windsof Sorrow,6d6c605cf98c2c68feb987f59366de3c,Darren Simpson,129.57995184055468,2024-10-06 17:12:48.045942,1,1,0,0
2,Gentle Glow,72ed995f2c8478a6b2986330e86acc8f,Stella Harris,127.62582330829734,2024-09-21 17:46:55.045942,1,1,0,0
2,Lostin Your Love,d78587d048df33ab2551253130d78ef0,Marie Murphy,131.83707491550282,2024-09-22 17:32:01.045942,1,0,1,1
2,Urban Decay,186907f9d0ffa3ffc395b7b49f4c5267,Tyler Bell,5.511625622817968,2024-10-10 17:14:36.045942,1,1,0,0
2,Eternal Dinner Date,89d795bbcca4cea4ab7b0a96b391daf1,Kimberly Ramirez,14.215209590030224,2024-10-02 17:20:48.045942,1,1,0,0
2,Heartachebythe River,580e7d695bb7612ee5bc04ba6fb7edc6,Darren Simpson,127.66994220791852,2024-10-13 17:37:20.045942,1,1,0,0
2,Silent Sea,1bf152f5fc6dcda215e0e2618516ab17,Heather Hayes,114.73801607652527,2024-10-16 17:33:11.045942,1,0,0,1
2,Craving You,14201e6b5af2692ed46312a29923ea3f,Stephanie Cook,104.74987353167364,2024-10-09 17:19:14.045942,1,0,0,0
2,Touchthe Sky,994eb8b88f53afc9efe0138c335c9d04,Katherine Russell,10.740618314730158,2024-09-26 17:36:51.045942,1,1,0,0
2,The Perfect Table,a24a8228537a144ddb16f7cd3c14b53a,Rachel Perry,34.622820733310675,2024-10-04 17:48:27.045942,0,0,0,0
2,Mellow Mind,93451ad1dca7fb361fa71984265c975b,Megan Coleman,152.96599085619982,2024-10-09 17:48:45.045942,1,0,0,0
2,Chill  Out,06f13ec6561c8d29b6646b018d905967,Amanda Reed,147.72193384561612,2024-10-13 17:35:00.045942,1,0,0,0
2,Restinginthe Shade,9a2258ff894783a3cf840dd1a901eb70,Lisa Clark,92.92166899875296,2024-09-27 17:41:47.045942,1,0,0,0
2,Houseof Dreams,ae09045ab6e94947456be0a9bb35a221,Sandra Young,228.3728134482755,2024-09-22 17:49:45.045942,1,0,0,0
2,Gamblingwith My Soul,5c2cf032eea78d8893bbec89829cc716,Michael Johnson,75.96995083436732,2024-09-26 17:02:19.045942,0,0,0,0
2,Calm Before Dawn,f1a18fbd15271820e06dfbd10249cd00,Kelly Perry,99.45617047567104,2024-10-14 17:02:19.045942,1,0,0,0
2,Bad Luck Boogie,3464b09f24ba9d0086eb9ebd370ee161,Bruce Perry,178.5704079347555,2024-10-09 17:18:01.045942,1,1,0,0
2,Gypsy Soul Blues,6ca98d6c3e704a58f9ff3e06a498c315,Gilbert Peterson,16.029325505051595,2024-10-04 17:24:20.045942,1,0,0,0
2,Blue Moon Over Georgia,8a13c775438ef71f2cd35fba4769294f,Alvin Torres,232.51639180220175,2024-10-01 17:25:20.045942,1,1,0,0
2,Heartbreakina Bottle,73dd753ef3bbe6db097e668e329531dd,Frank Stewart,128.76909119623824,2024-10-08 17:10:49.045942,1,1,0,1
2,Rebel Witha Cause,0d546e137c50f163f1eb1233959983a1,Harold Bennett,161.09719184992534,2024-09-25 17:01:59.045942,1,0,0,0
2,Fast Laneto Oblivion,0d1299006a7952a36b7bed9dffa7a16c,Gary Nelson,99.79460697186846,2024-09-22 17:03:09.045942,1,1,0,0
2,Peaceful Groove,327879f70872cd5913cbff4c1091ca39,Eric Mitchell,122.46075770941283,2024-10-05 17:49:42.045942,1,0,0,0
2,A Quiet Corner,919c6e9f3333ce2f52915439b3038c6c,Laura Baker,136.35356348851892,2024-10-17 17:51:20.045942,1,0,0,0
2,Flamesof Romance,5592225a9a73251a6971e472a80735bc,Susan Martin,133.38264601818608,2024-10-12 17:11:26.045942,1,1,0,0
2,Euphoria,4fbddc7f1e07539f0d9208f0535f7bf9,Amy Parker,118.69600125454905,2024-10-10 17:27:45.045942,1,1,0,0
2,Mellow Mood,3d0902aea92fdd58cecc3b5e6a7c29b2,Kimberly Ramirez,208.62711231858452,2024-09-19 17:11:26.045942,1,1,1,0
2,Hellhoundon My Trail,76c6e096b58eabc8cb705f7ebed9561a,Gary Nelson,34.86051107108219,2024-09-20 17:02:08.045942,1,0,1,0
2,Concrete Jungle Kings,b5ecc1ade7b657ab2c8628d1b3abb5ea,Everett Coleman,159.73039829862088,2024-09-21 17:25:42.045942,1,1,0,1
2,Endless Summer,694ca73fd973632abf6ecdc7e071ab51,Margaret White,108.83146151273888,2024-09-30 17:31:03.045942,1,0,0,0
2,A Nightto Remember,4f2939739ec0a03e4b34d008a440fdb8,Barbara Anderson,140.6517168183409,2024-10-08 17:37:19.045942,1,0,0,0
2,Gathering Dust,69f433b054d18aa717d937e6518b26b1,Jack Reed,212.32134186794292,2024-10-08 17:37:27.045942,1,0,0,1
2,Crashand Burn,4307d2c4bb4cdf562e4ce4fe8e370bb9,Gavin Carter,114.11947099852567,2024-10-07 17:43:28.045942,1,1,0,0
2,Downtothe Bone Blues,8d3bbc92f331c482a812877a5fec1f40,George Allen,77.96237011729556,2024-09-28 17:15:00.045942,0,0,0,0
2,Throughthe Keyhole,09b55707d17fb1518205aaddfd8cd14b,Hannah Griffin,188.23639291945105,2024-09-28 17:18:50.045942,1,0,0,0
2,Serene Sea,6d569ffc8e0d132147041e07b2d2b2df,Shannon Bailey,30.236550542527187,2024-10-16 17:20:48.045942,0,0,0,0
2,Cryin All Night Long,8aa26448fc164d2c07d57db563847e79,Alex Howard,163.10335182701323,2024-10-07 17:45:06.045942,1,0,0,0
2,Memphis Soul Blues,557645453c485f0e37beafd5ab51d7f1,Joseph Taylor,203.03908591199826,2024-09-30 17:49:25.045942,1,0,0,0
2,Tableside Serenade,f452b4078b4aab120927f77123978d04,Janice Simpson,128.57096145184764,2024-10-01 17:17:49.045942,1,1,1,0
2,Calm Waters,2d18d1b66dfd61673a4e8a0d764615cf,Wanda Alexander,131.06087527569244,2024-09-29 17:36:01.045942,1,1,0,0
2,Golden Hour,6b148d2f731c16bdb95966ee920778bc,Ruth Scott,138.1327980571625,2024-10-10 17:46:18.045942,1,1,0,0
